 r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 0,0,0,1386368,45444,952840,0,0,0,12,989,446,10,34,56,0,0

 1,0,0,1386176,45444,952840,0,0,0,0,1608,409,6,43,51,0,0

 0,0,0,1386368,45444,952840,0,0,0,0,1162,471,11,45,43,0,0

 0,0,0,1386336,45444,952844,0,0,0,0,1155,427,7,40,53,0,0

 5,0,0,1385536,45444,952844,0,0,0,0,1286,410,6,38,56,0,0

 0,0,0,1386368,45452,952840,0,0,0,12,1151,430,10,31,59,0,0

 0,0,0,1386368,45452,952848,0,0,0,0,1233,405,10,34,56,0,0

