r;b;swpd;free;buff;cache;si;so;bi;bo;in;cs;us;sy;id;wa;st
4;0;3748;515324;70460;1764672;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;515624;70460;1764672;0;0;45;46;148;126;4;1;95;0;0
2;1;3748;515228;70472;1764660;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;515324;70488;1764664;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;515292;70488;1764664;0;0;45;46;148;126;4;1;95;0;0
2;0;3748;516092;70488;1764664;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;515544;70492;1764668;0;0;45;46;148;126;4;1;95;0;0
7;0;3748;515372;70492;1764668;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;515260;70504;1764656;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;515260;70508;1764652;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;515040;70508;1764652;0;0;45;46;148;126;4;1;95;0;0
6;0;3748;515056;70516;1764584;0;0;45;46;148;126;4;1;95;0;0
6;0;3748;515332;70536;1764664;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;516624;70552;1764648;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;516088;70552;1764672;0;0;45;46;148;126;4;1;95;0;0
6;0;3748;516088;70560;1764664;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;515836;70568;1764672;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;515324;70568;1764672;0;0;45;46;148;126;4;1;95;0;0
7;0;3748;515516;70568;1764672;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;515232;70588;1764652;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;514948;70588;1764752;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;516028;70588;1764668;0;0;45;46;148;126;4;1;95;0;0
2;1;3748;515576;70588;1764672;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;515324;70604;1764672;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;515332;70604;1764672;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515364;70604;1764672;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515396;70620;1764676;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515072;70636;1764676;0;0;45;47;148;126;4;1;95;0;0
7;0;3748;515144;70636;1764676;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515568;70640;1764672;0;0;45;47;148;126;4;1;95;0;0
8;0;3748;515584;70672;1764764;0;0;45;47;148;126;4;1;95;0;0
7;0;3748;515584;70672;1764764;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515516;70672;1764764;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515236;70684;1764752;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;515236;70700;1764736;0;0;45;47;148;126;4;1;95;0;0
2;0;3748;515048;70700;1764736;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;515120;70712;1764672;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;516056;70720;1764664;0;0;45;47;148;126;4;1;95;0;0
7;0;3748;515728;70720;1764680;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;515576;70732;1764668;0;0;45;47;148;126;4;1;95;0;0
2;0;3748;515584;70740;1764660;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515308;70740;1764660;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515412;70752;1764648;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515332;70760;1764632;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;515300;70760;1764632;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;515404;70760;1764632;0;0;45;47;148;126;4;1;95;0;0
4;1;3748;515332;70760;1764696;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515064;70768;1764688;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515048;70768;1764688;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514860;70772;1764684;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;515048;70772;1764784;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;515180;70772;1764784;0;0;45;47;148;126;4;1;95;0;0
1;1;3748;514856;70772;1764700;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;516784;70784;1764684;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;515844;70784;1764704;0;0;45;47;148;126;4;1;95;0;0
1;1;3748;515356;70800;1764688;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515160;70808;1764716;0;0;45;47;148;126;4;1;95;0;0
2;0;3748;515040;70808;1764716;0;0;45;47;148;126;4;1;95;0;0
2;0;3748;515040;70808;1764716;0;0;45;47;148;126;4;1;95;0;0
7;0;3748;515048;70820;1764704;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514868;70836;1764788;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515316;70836;1764716;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;515056;70848;1764720;0;0;45;47;148;126;4;1;95;0;0
2;0;3748;515064;70852;1764728;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514860;70852;1764728;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514844;70852;1764728;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515056;70860;1764720;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515024;70860;1764728;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514828;70872;1764716;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515908;70876;1764812;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;514552;70880;1764740;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514624;70880;1764740;0;0;45;47;148;126;4;1;95;0;0
2;1;3748;514724;70884;1764736;0;0;45;47;148;126;4;1;95;0;0
7;0;3748;514880;70888;1764732;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;514820;70892;1764728;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;514672;70892;1764728;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514576;70896;1764724;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;516064;70908;1764724;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;515504;70932;1764736;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;515276;70932;1764736;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;515336;70932;1764744;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515420;70948;1764728;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515396;70948;1764728;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;515104;70956;1764720;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;514632;70968;1764808;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;515252;70968;1764808;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515356;70968;1764740;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514844;70992;1764716;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;514616;70992;1764740;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;514356;70992;1764740;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;514556;70992;1764740;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;514588;71012;1764644;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;514348;71020;1764636;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;515116;71020;1764636;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;514844;71028;1764848;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;514852;71028;1764848;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;515032;71028;1764848;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;514576;71040;1764836;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;514784;71040;1764852;0;0;45;47;148;126;4;1;95;0;0
2;1;3748;514664;71044;1764848;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;514680;71064;1764828;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;515120;71064;1764828;0;0;45;47;148;126;4;1;95;0;0
7;0;3748;514624;71080;1764748;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;514304;71080;1764764;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;514672;71080;1764764;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514672;71092;1764752;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;514364;71100;1764844;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514016;71100;1764760;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;514024;71108;1764852;0;0;45;47;148;126;4;1;95;0;0
5;0;3748;514436;71120;1764752;0;0;45;47;148;126;4;1;95;0;0
2;1;3748;514600;71120;1764764;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;514600;71140;1764844;0;0;45;47;148;126;4;1;95;0;0
2;0;3748;514600;71144;1764840;0;0;45;47;148;126;4;1;95;0;0
7;0;3748;514600;71144;1764840;0;0;45;47;148;126;4;1;95;0;0
6;0;3748;514892;71152;1764832;0;0;45;47;148;126;4;1;95;0;0
3;0;3748;514592;71152;1764880;0;0;45;47;148;126;4;1;95;0;0
4;0;3748;514516;71152;1764880;0;0;45;47;148;126;4;1;95;0;0
1;1;3748;514072;71168;1764768;0;0;45;47;149;126;4;1;95;0;0
6;0;3748;515916;71180;1764784;0;0;45;47;149;126;4;1;95;0;0
7;0;3748;514828;71180;1764796;0;0;45;47;149;126;4;1;95;0;0
3;0;3748;514584;71180;1764796;0;0;45;47;149;126;4;1;95;0;0
1;1;3748;514372;71184;1764792;0;0;45;47;149;126;4;1;95;0;0
4;0;3748;514056;71188;1764796;0;0;45;47;149;126;4;1;95;0;0
4;0;3748;514012;71192;1764792;0;0;45;47;149;126;4;1;95;0;0
3;0;3748;513984;71192;1764796;0;0;45;47;149;126;4;1;95;0;0
5;0;3748;515716;71196;1764796;0;0;45;47;149;126;4;1;95;0;0
2;0;3748;515332;71212;1764792;0;0;45;47;149;126;4;1;95;0;0
4;0;3748;515080;71212;1764796;0;0;45;47;149;126;4;1;95;0;0
3;0;3748;515080;71244;1764764;0;0;45;47;149;126;4;1;95;0;0
6;0;3748;514868;71248;1764860;0;0;45;47;149;126;4;1;95;0;0
5;0;3748;514624;71248;1764860;0;0;45;47;149;126;4;1;95;0;0
3;0;3748;514512;71248;1764860;0;0;45;47;149;126;4;1;95;0;0
3;0;3748;514512;71264;1764844;0;0;45;47;149;126;4;1;95;0;0
4;0;3748;514632;71280;1764828;0;0;45;47;149;126;4;1;95;0;0
5;0;3748;514540;71280;1764788;0;0;45;47;149;126;4;1;95;0;0
5;0;3748;514300;71292;1764800;0;0;45;47;149;126;4;1;95;0;0
4;0;3748;514048;71296;1764796;0;0;45;47;149;126;4;1;95;0;0
5;0;3748;514048;71312;1764780;0;0;45;47;149;126;4;1;95;0;0
2;0;3748;513860;71316;1764776;0;0;45;47;149;126;4;1;95;0;0
4;0;3748;513732;71316;1764776;0;0;45;47;149;126;4;1;95;0;0
4;0;3748;513836;71336;1764756;0;0;45;47;149;126;4;1;95;0;0
4;0;3748;513860;71336;1764752;0;0;45;47;149;126;4;1;95;0;0
3;0;3748;514104;71356;1764736;0;0;45;47;149;126;4;1;95;0;0
3;0;3748;514264;71364;1764892;0;0;45;48;149;126;4;1;95;0;0
4;0;3748;514204;71364;1764892;0;0;45;48;149;126;4;1;95;0;0
4;0;3748;514308;71364;1764892;0;0;45;48;149;126;4;1;95;0;0
7;0;3748;513780;71364;1764892;0;0;45;48;149;126;4;1;95;0;0
5;0;3748;513728;71372;1764884;0;0;45;48;149;126;4;1;95;0;0
2;0;3748;513728;71372;1764800;0;0;45;48;149;126;4;1;95;0;0
2;0;3748;513728;71380;1764792;0;0;45;48;149;126;4;1;95;0;0
3;0;3748;513720;71404;1764868;0;0;45;48;149;126;4;1;95;0;0
3;0;3748;513988;71404;1764804;0;0;45;48;149;126;4;1;95;0;0
5;0;3748;514308;71404;1764804;0;0;45;48;149;126;4;1;95;0;0
5;0;3748;514032;71404;1764804;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;514264;71404;1764804;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;514316;71420;1764788;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;514080;71440;1764868;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513836;71440;1764868;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;515356;71460;1764848;0;0;45;48;149;127;4;1;95;0;0
2;0;3748;513844;71484;1764804;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513844;71484;1764804;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513844;71500;1764788;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513340;71512;1764876;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513340;71512;1764876;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513256;71516;1765032;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513172;71516;1765032;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513964;71524;1765024;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;514096;71524;1764936;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;514004;71532;1765028;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;514304;71532;1765028;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513744;71540;1765020;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513540;71548;1765012;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513524;71548;1765012;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513824;71548;1765012;0;0;45;48;149;127;4;1;95;0;0
7;0;3748;514600;71572;1764988;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;514340;71572;1764944;0;0;45;48;149;127;4;1;95;0;0
7;0;3748;514340;71572;1764944;0;0;45;48;149;127;4;1;95;0;0
8;0;3748;513568;71584;1764932;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513768;71584;1764932;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513892;71588;1764928;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513756;71592;1765024;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513508;71592;1765024;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;514312;71612;1765004;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;514064;71640;1764980;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;514064;71640;1764944;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513820;71652;1764932;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513536;71656;1764928;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513760;71656;1764928;0;0;45;48;149;127;4;1;95;0;0
8;0;3748;513752;71656;1764928;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;514052;71676;1765008;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513560;71680;1765004;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513512;71680;1765000;0;0;45;48;149;127;4;1;95;0;0
3;1;3748;513512;71680;1764948;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513444;71700;1765028;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513224;71708;1765020;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513324;71708;1765020;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513252;71732;1764996;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513252;71732;1764996;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513220;71756;1764972;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513484;71760;1764968;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513512;71760;1764948;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513260;71772;1764936;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513032;71788;1764920;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513032;71788;1764920;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513024;71800;1764940;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513032;71820;1765020;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;512992;71820;1765032;0;0;45;48;149;127;4;1;95;0;0
3;1;3748;513204;71828;1765024;0;0;45;48;149;127;4;1;95;0;0
8;0;3748;513276;71836;1764944;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513276;71836;1764944;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513340;71840;1764956;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513640;71856;1764940;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513520;71864;1764932;0;0;45;48;149;127;4;1;95;0;0
8;0;3748;513520;71864;1764932;0;0;45;48;149;127;4;1;95;0;0
1;1;3748;513252;71872;1764960;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;514536;71892;1765048;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513796;71908;1764976;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513648;71908;1764976;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513648;71916;1764968;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513648;71936;1765048;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513332;71936;1765048;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513340;71940;1765044;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513332;71956;1765028;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513852;71968;1765016;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513592;71968;1765020;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513524;71992;1765052;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513276;71992;1765052;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513388;71992;1765052;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513048;72008;1765036;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513040;72032;1765012;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;512828;72040;1765004;0;0;45;48;149;127;4;1;95;0;0
2;0;3748;513532;72040;1765004;0;0;45;48;149;127;4;1;95;0;0
2;0;3748;513324;72040;1764980;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513524;72052;1764968;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513052;72076;1764960;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;512980;72076;1764960;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;513172;72076;1764960;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;512844;72116;1765020;0;0;45;48;149;127;4;1;95;0;0
2;0;3748;513060;72116;1764960;0;0;45;48;149;127;4;1;95;0;0
7;0;3748;513008;72116;1764960;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513552;72140;1764980;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;513268;72156;1765064;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;512820;72156;1765064;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;512584;72176;1765044;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;512584;72176;1765044;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;512584;72180;1765040;0;0;45;48;149;127;4;1;95;0;0
5;0;3748;512800;72180;1765040;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;513048;72188;1764932;0;0;45;48;149;127;4;1;95;0;0
3;1;3748;513288;72192;1764984;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;513328;72212;1764964;0;0;45;48;149;127;4;1;95;0;0
2;0;3748;513000;72212;1764964;0;0;45;48;149;127;4;1;95;0;0
2;1;3748;513048;72220;1764960;0;0;45;48;149;127;4;1;95;0;0
6;0;3748;512796;72232;1764948;0;0;45;48;149;127;4;1;95;0;0
3;0;3748;512900;72240;1764940;0;0;45;48;149;127;4;1;95;0;0
4;0;3748;512812;72240;1764932;0;0;45;49;149;127;4;1;95;0;0
4;1;3748;513576;72248;1764924;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;513560;72268;1764972;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;513324;72268;1764972;0;0;45;49;149;127;4;1;95;0;0
1;1;3748;513120;72284;1764956;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512812;72304;1765036;0;0;45;49;149;127;4;1;95;0;0
6;0;3748;512540;72304;1765036;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512740;72304;1765036;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512260;72328;1765012;0;0;45;49;149;127;4;1;95;0;0
2;0;3748;512396;72328;1764976;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512284;72328;1764988;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;512292;72332;1764984;0;0;45;49;149;127;4;1;95;0;0
2;0;3748;512492;72336;1764980;0;0;45;49;149;127;4;1;95;0;0
2;0;3748;512492;72336;1764980;0;0;45;49;149;127;4;1;95;0;0
8;0;3748;512500;72348;1765068;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512220;72364;1765052;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512224;72364;1765052;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;513240;72388;1765032;0;0;45;49;149;127;4;1;95;0;0
2;0;3748;512764;72388;1764996;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512780;72388;1764996;0;0;45;49;149;127;4;1;95;0;0
2;1;3748;512536;72428;1765056;0;0;45;49;149;127;4;1;95;0;0
1;0;3748;512576;72436;1765048;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512452;72436;1765048;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512552;72448;1765036;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512552;72460;1765024;0;0;45;49;149;127;4;1;95;0;0
6;0;3748;512800;72460;1765024;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512504;72480;1765000;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;512504;72508;1764972;0;0;45;49;149;127;4;1;95;0;0
6;0;3748;512648;72508;1764972;0;0;45;49;149;127;4;1;95;0;0
7;0;3748;512356;72532;1764948;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;512340;72564;1765016;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512340;72564;1765016;0;0;45;49;149;127;4;1;95;0;0
6;0;3748;512340;72568;1765012;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512340;72588;1764892;0;0;45;49;149;127;4;1;95;0;0
2;0;3748;512332;72588;1764996;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512308;72592;1764992;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512104;72608;1765076;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;512404;72608;1765076;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512272;72612;1765072;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;511988;72628;1765056;0;0;45;49;149;127;4;1;95;0;0
7;0;3748;511884;72644;1764984;0;0;45;49;149;127;4;1;95;0;0
6;0;3748;511808;72644;1764984;0;0;45;49;149;127;4;1;95;0;0
8;0;3748;513332;72668;1765012;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512828;72692;1764988;0;0;45;49;149;127;4;1;95;0;0
6;0;3748;512308;72692;1764988;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512308;72700;1764980;0;0;45;49;149;127;4;1;95;0;0
6;0;3748;512104;72716;1765064;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;511420;72716;1765064;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;511708;72740;1765040;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512260;72740;1765040;0;0;45;49;149;127;4;1;95;0;0
8;0;3748;512552;72740;1765044;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512552;72752;1765104;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;512324;72756;1765008;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;511660;72756;1765012;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;511788;72792;1765076;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;511608;72800;1765068;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;511608;72800;1765068;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;511592;72812;1765012;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;511912;72812;1765008;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;511796;72812;1765064;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;511996;72824;1765052;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;511532;72836;1765140;0;0;45;49;149;127;4;1;95;0;0
3;0;3748;512032;72836;1765140;0;0;45;49;149;127;4;1;95;0;0
5;0;3748;511796;72836;1765140;0;0;45;49;149;127;4;1;95;0;0
2;0;3748;511216;72852;1765124;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;511416;72852;1765124;0;0;45;49;149;127;4;1;95;0;0
7;0;3748;512768;72860;1765116;0;0;45;49;149;127;4;1;95;0;0
4;0;3748;512860;72888;1765060;0;0;45;49;149;127;4;1;95;0;0
6;0;3748;511804;72888;1765068;0;0;45;49;149;127;4;1;94;0;0
4;0;3748;511528;72888;1765068;0;0;45;49;149;127;4;1;94;0;0
4;0;3748;511528;72896;1765060;0;0;45;49;149;127;4;1;94;0;0
3;0;3748;511536;72916;1765164;0;0;45;49;149;127;4;1;94;0;0
4;0;3748;511544;72916;1765164;0;0;45;49;149;127;4;1;94;0;0
5;0;3748;511276;72916;1765164;0;0;45;49;149;127;4;1;94;0;0
4;0;3748;511476;72932;1765148;0;0;45;49;149;127;4;1;94;0;0
4;0;3748;511796;72944;1765136;0;0;45;49;149;127;4;1;94;0;0
2;0;3748;511796;72944;1765072;0;0;45;49;149;127;4;1;94;0;0
4;0;3748;511024;72948;1765068;0;0;45;49;149;127;4;1;94;0;0
4;0;3748;511720;72952;1765064;0;0;45;49;149;127;4;1;94;0;0
4;0;3748;511496;72952;1765068;0;0;45;49;149;128;4;1;94;0;0
3;0;3748;511316;72960;1765060;0;0;45;49;149;128;4;1;94;0;0
5;0;3748;511024;72980;1765140;0;0;45;49;149;128;4;1;94;0;0
7;0;3748;511024;72980;1765140;0;0;45;49;149;128;4;1;94;0;0
4;0;3748;511772;72992;1765080;0;0;45;49;149;128;4;1;94;0;0
3;0;3748;510720;73012;1765060;0;0;45;49;149;128;4;1;94;0;0
2;0;3748;511452;73012;1765060;0;0;45;49;149;128;4;1;94;0;0
6;0;3748;511308;73024;1765148;0;0;45;49;149;128;4;1;94;0;0
6;0;3748;511200;73044;1765128;0;0;45;49;149;128;4;1;94;0;0
3;0;3748;511200;73044;1765128;0;0;45;49;149;128;4;1;94;0;0
4;0;3748;511512;73072;1765100;0;0;45;49;149;128;4;1;94;0;0
6;0;3748;510420;73104;1765068;0;0;45;49;149;128;4;1;94;0;0
4;0;3748;511004;73104;1765112;0;0;45;49;149;128;4;1;94;0;0
4;0;3748;511016;73124;1765196;0;0;45;49;149;128;4;1;94;0;0
3;0;3748;511016;73132;1765188;0;0;45;49;149;128;4;1;94;0;0
1;1;3748;511016;73136;1765144;0;0;45;49;149;128;4;1;94;0;0
7;0;3748;510836;73148;1765132;0;0;45;49;149;128;4;1;94;0;0
5;0;3748;510836;73148;1765132;0;0;45;49;149;128;4;1;94;0;0
2;1;3748;510836;73148;1765132;0;0;45;49;149;128;4;1;94;0;0
6;0;3748;511072;73168;1765132;0;0;45;49;149;128;4;1;94;0;0
3;0;3748;511820;73176;1765124;0;0;45;49;149;128;4;1;94;0;0
3;0;3748;511828;73176;1765080;0;0;45;49;149;128;4;1;94;0;0
4;0;3748;511560;73180;1765076;0;0;45;49;149;128;4;1;94;0;0
2;0;3748;511064;73188;1765068;0;0;45;49;149;128;4;1;94;0;0
